Name,Description,Category,Address,Latitude,Longitude,Icon Color,Google Maps URL,Operating Hours,Admission Fee,Ratings,Notes,Type
Santa Claus House,"Santa-Claus-themed house with gift shop, made in Alaska items, pastry shop & a Santa statue.",Roadside Attraction,"101 St Nicholas Dr, North Pole, AK 99705, United States",64.75558381,-147.3351002,N/A,"https://www.google.com/maps/place/Santa+Claus+House/@64.7239591,-147.4658789,43588m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x51324d4f91f3e801:0x2840219de72fedd1!8m2!3d64.7548986!4d-147.3431398!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEPY2hyaXN0bWFzX3N0b3Jl4AEA!16s%2Fg%2F1tj4ybq2?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",10 AM–6 PM,,4.4/5,,Attraction
Worthington Glacier State Recreational Site,"The Worthington Glacier is a 5,774-acre (2,337 ha) valley glacier located adjacent to Thompson Pass in the southeastern mainland section of the U.S. state of Alaska.",Roadside Attraction,"28.7 Richardson Hwy, Valdez, AK 99686, United States",61.17609745,-145.7053923,N/A,"https://www.google.com/maps/place/Worthington+Glacier+State+Recreational+Site/@61.1734962,-146.1154226,85206m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56b6610d034cdc15:0x3029f383afbda2ff!8m2!3d61.1669697!4d-145.7142275!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEKc3RhdGVfcGFya-ABAA!16s%2Fg%2F12628w015?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",8 AM–6 PM,,4.6/5,,Attraction
Anvil City Square,,Roadside Attraction,"308 Bering St, Nome, AK 99762, United States",64.58789137,-165.3692011,N/A,"https://www.google.com/maps/place/Anvil+City+Square/@64.4856334,-166.9039886,443209m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x57311bc699a44905:0x2c7c35b4165c8402!8m2!3d64.5000809!4d-165.408603!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEEcGFya5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSdE5FOXBNakpuUlJBQuABAPoBBAhQEDM!16s%2Fg%2F11c0pxkns5?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.7/5,,Attraction
Tetlin National Wildlife Refuge,"Tetlin National Wildlife Refuge is a dynamic landscape made up of forests, wetlands, tundra, lakes, mountains and glacial rivers bounded by the snowy peaks of the Alaska Range.",Roadside Attraction,"Alaska, United States",62.77995184,-141.643591,N/A,"https://www.google.com/maps/place/Tetlin+National+Wildlife+Refuge/@62.6666667,-145.8183957,578318m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x514b6cf5ae80def5:0xb93be4e3147ee194!8m2!3d62.6666667!4d-141.8333333!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEPd2lsZGxpZmVfcmVmdWdlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4xT1V4VFRXdG5SUkFC4AEA-gEECAAQQg!16s%2Fm%2F080bmtq?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",8 AM–4:30 PM,,4.9/5,,Attraction
Kodiak Military History Museum at Miller Point Fort Abercrombie,This building is several feet thick concrete and is covered with soil. It was completed on 30 December 1943 by Navy SeaBees of CB-43. Located adjacent to the building are remains of two eight inch gun mounts. Portions of the gun barrels are displayed. Some parts of the guns are to be found quite some distance from the original positions as they were destroyed by explosive charge around Thanksgiving 1948 when the Army caretakers left the area.,Roadside Attraction,"1100 Abercrombie Dr, Kodiak, AK 99615, United States",58.28408971,-150.8031336,N/A,"https://www.google.com/maps/place/Kodiak+Military+History+Museum+at+Miller+Point+Fort+Abercrombie/@59.9179208,-160.5700161,1685396m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56eac79c7da08d0b:0xc792acd8f35da1bd!8m2!3d57.8364438!4d-152.3530473!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEGbXVzZXVtmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVI2T0dGdWJFSkJFQUXgAQD6AQUI5AEQNA!16s%2Fg%2F11v3hdfqxz?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",1PM–4 PM,,5.0/5,,Attraction
Portage Glacier Cruises,where you’ll stand in awe of a relic of the Ice Age and watch for ice pieces break off the glacier and crash into the water below.,Roadside Attraction,"1500 Byron Glacier Rd, Girdwood, AK 99587, United States",60.78621867,-148.823704,N/A,"https://www.google.com/maps/place/Portage+Glacier+Cruises/@60.7718048,-149.3139689,76875m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56c874b7b20ddec9:0x40efd5055f6261ff!8m2!3d60.7718048!4d-148.830017!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgENY3J1aXNlX2FnZW5jeZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSSU9GcERNMWhCRUFF4AEA-gEECB4QRw!16s%2Fg%2F11byp60lz6?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.7/5,,Attraction
Nancy Lake State Recreation Area,"Nancy Lake State Recreation Area is different from most Alaskan park areas. It is one of the few flat, lake-studded landscapes in Alaska preserved for recreation purposes.",Roadside Attraction,"Nancy Lake Pkwy, Willow, AK 99688, United States",61.67349916,-150.060678,N/A,"https://www.google.com/maps/place/Nancy+Lake+State+Recreation+Area/@61.6620937,-150.7171111,74731m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56c8d2b88e16abdb:0x779d8489f1d9aa4a!8m2!3d61.6620937!4d-150.1073699!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEPbmF0dXJlX3ByZXNlcnZl4AEA!16s%2Fg%2F11gw34znqs?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.4/5,,Attraction
S.S. Nenana Sternwheeler Riverboat,"Friends of SS Nenana is a non-profit organization dedicated to the renovation and preservation of the steamship SS Nenana located in Fairbanks, AK.",Roadside Attraction,"2300 Airport Way, Fairbanks, AK 99701, United States",64.84890725,-147.6995905,N/A,"https://www.google.com/maps/place/S.S.+Nenana+Sternwheeler+Riverboat/@64.8386913,-148.3821161,66937m/data=!3m2!1e3!5s0x51325ad221b9476f:0xa30290e40898b405!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x51325b1fd2837dd5:0x6007a223b7a8c2f3!8m2!3d64.8386913!4d-147.7723749!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgETaGlzdG9yaWNhbF9sYW5kbWFya5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSUGJYUnVURFozUlJBQuABAPoBBAgAED0!16s%2Fm%2F03h643m?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.3/5,,Attraction
Alaska Birch Syrup & Wild Harvest: Shop,Alaska Wild Harvest & Kahiltna Birchworks - Sustainable Alaskan birch syrup and wild berry products,Roadside Attraction,"S, 38139 Talkeetna Spur Rd, Talkeetna, AK 99676, United States",62.16350832,-149.950708,N/A,"https://www.google.com/maps/place/Alaska+Birch+Syrup+%26+Wild+Harvest:+Shop/@62.148435,-150.6401001,73552m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56cec6ed4afddafb:0xad86c0b4e5ca6677!8m2!3d62.148435!4d-150.0303589!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgESdG91cmlzdF9hdHRyYWN0aW9u4AEA!16s%2Fg%2F1v2kx532?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",11 AM–5 PM,,4.8/5,,Attraction
Denali View North,"Denali State Park is an integral part of one of North America's most spectacularly beautiful regions. The park's 325,240 acres, almost one-half the size of Rhode Island, provide the visitor with a great variety of recreational opportunities, ranging from roadside camping to wilderness exploration.",Roadside Attraction,"Parks Hwy, Trapper Creek, AK 99683, United States",62.89835724,-149.7546808,N/A,"https://www.google.com/maps/place/Denali+View+North/@62.8861549,-150.3960077,71754m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56cc30b64a67505b:0x843621e89e6f5224!8m2!3d62.8861549!4d-149.7862665!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgELc2NlbmljX3Nwb3SaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmxialYxUjJKQkVBReABAPoBBAgAEEI!16s%2Fg%2F1hhkm8r2d?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
Williwaw Fish Viewing Platform,"The handicap-accessible platform overlooks several deep pools off a parking lot at Mile 4 of the Portage Highway, about 50 miles from Anchorage off the Seward Highway. The facility is adjacent to the Williwaw Campground, and features several info displays with great information on salmon natural history and behavior.",Roadside Attraction,"Girdwood, AK 99587, United States",60.79847464,-148.8795079,N/A,"https://www.google.com/maps/place/Williwaw+Fish+Viewing+Platform/@60.7875852,-149.1836919,38418m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56c874857f643703:0x7a0437a33c5df7ae!8m2!3d60.7875852!4d-148.8788213!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEQb2JzZXJ2YXRpb25fZGVja-ABAA!16s%2Fg%2F11fy2sgx0n?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.7/5,,Attraction
Chicken Gold Camp & Outpost,"Provide camping, cabins, cafe, espresso, gift store, historic dredge tour, recreational gold mining.",Roadside Attraction,"Airport Rd, Chicken, AK 99732, United States",64.07589403,-141.9245499,N/A,"https://www.google.com/maps/place/Chicken+Gold+Camp+%26+Outpost/@64.0697395,-142.2465866,34422m/data=!3m1!1e3!4m14!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m9!1s0x5149faf851cedac1:0xdc1e5246c37dc4c3!5m2!4m1!1i2!8m2!3d64.0697395!4d-141.941716!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEHcnZfcGFya-ABAA!16s%2Fg%2F1tm68kvf?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.4/5,,Attraction
S.S. Keno National Historic Site,Circa-1922 paddle steamer open seasonally for looks at shipping exhibits & photo displays.,Roadside Attraction,"1025 Front St, Dawson City, YT Y0B 0A3, Canada",64.06843729,-139.3842459,N/A,"https://www.google.com/maps/place/S.S.+Keno+National+Historic+Site/@64.0631821,-139.7399283,34430m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x5148e3ca6a7cb697:0x4994d90e4dd9dc5!8m2!3d64.0631821!4d-139.4350577!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgETaGlzdG9yaWNhbF9sYW5kbWFya-ABAA!16s%2Fm%2F0nfvw3m?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.5/5,,Attraction
"HISTORIC HOPE CAFE, SEAVIEW BAR & CAMPGROUND","Low-key bar & grill offering seafood, sandwiches & local beers, plus live bands, in a rustic room.",Roadside Attraction,"18416 B St, Hope, AK 99605, United States",60.92978972,-149.5920211,N/A,"https://www.google.com/maps/place/HISTORIC+HOPE+CAFE,+SEAVIEW+BAR+%26+CAMPGROUND/@60.9202799,-149.9490768,38259m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56c8818da59b5923:0x5a3ccfddd11922d2!8m2!3d60.9202799!4d-149.6442062!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEEY2FmZeABAA!16s%2Fg%2F1tlbtg4q?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.6/5,,Attraction
Visit Anchorage Corporate Headquarters,"Visit Anchorage is the official source for travel information about the communities of Anchorage, Chugiak, Eagle River, and Girdwood, Alaska.",Roadside Attraction,"142 W 5th Ave, Anchorage, AK 99501, United States",61.22209451,-149.849966,N/A,"https://www.google.com/maps/place/Visit+Anchorage+Corporate+Headquarters/@61.217301,-150.1898555,37902m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56c8bd87657e9e81:0x5ad27c54467457e0!8m2!3d61.217301!4d-149.8849849!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgEXbm9uX3Byb2ZpdF9vcmdhbml6YXRpb26aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmxkWE5UWnpaM1JSQULgAQD6AQQIABA_!16s%2Fg%2F1tczvp1l?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",8 AM–5 PM,,4.3/5,,Attraction
Rainbow Glacier Adventures,,Roadside Attraction,"Historic Building, 59 Portage Dr, Haines, AK 99827, United States",59.23668203,-135.4053081,N/A,"https://www.google.com/maps/place/Rainbow+Glacier+Adventures/@59.2280762,-135.7451976,40274m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x54001f9d8629f66d:0xfdef848fb87cdd81!8m2!3d59.2280762!4d-135.440327!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgENdG91cl9vcGVyYXRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VRMWRuRlBRVmRCRUFF4AEA-gEECAAQNA!16s%2Fg%2F1tf7xd7r?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",7:45 AM–5:30 PM,,5.0/5,,Attraction
Rika's Roadhouse,"Rika's Landing Roadhouse, also known as Rika's Landing Site or the McCarty Roadhouse, is a roadhouse located at a historically important crossing of the Tanana River, in the Southeast Fairbanks Area, Alaska, United States.",Roadside Attraction,"274 Richardson Hwy, Delta Junction, AK 99737, United States",64.15990106,-145.8178911,N/A,"https://www.google.com/maps/place/Rika's+Roadhouse/@64.1552618,-146.145421,34316m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x51348980ac47b821:0x72240a464c534a05!8m2!3d64.1552618!4d-145.8405504!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgETaGlzdG9yaWNhbF9sYW5kbWFya5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOaGVIVjFSbHBuRUFF4AEA-gEECAAQHA!16s%2Fm%2F06_jrjz?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Temporarily closed,,4.2/5,,Attraction
Goose Creek Dr. Seuss Tower,,Roadside Attraction,"Susitna North, AK 99688, United States",62.04754007,-150.0409869,N/A,"https://www.google.com/maps/place/Goose+Creek+Dr.+Seuss+Tower/@62.0393316,-150.3911761,36908m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56cec53112d3944f:0xcb5e60a141dc8214!8m2!3d62.0393316!4d-150.0863055!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2GSARJ0b3VyaXN0X2F0dHJhY3Rpb27gAQA!16s%2Fg%2F11y1chfyrv?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Temporarily closed,,3.0/5,,Attraction
Indian Valley Mine & Gifts,Recreational gold panning is offered at this historical mine with a rustic cabin offering souvenirs.,Roadside Attraction,"27301 Seward Hwy, Indian, AK 99540, United States",60.99371052,-149.5052843,N/A,"https://www.google.com/maps/place/Indian+Valley+Mine+%26+Gifts/@60.985552,-149.8341875,38181m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+Alaska!6e1!3m6!1s0x56c8875cabcd73c9:0x7106069be8a1e447!8m2!3d60.985552!4d-149.5293169!15sChtyb2Fkc2lkZSBhdHRyYWN0aW9ucyBBbGFza2FaHSIbcm9hZHNpZGUgYXR0cmFjdGlvbnMgYWxhc2thkgESdG91cmlzdF9hdHRyYWN0aW9u4AEA!16s%2Fg%2F1tfcbxj2?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Temporarily closed,,4.7/5,,Attraction
Alaska Welcome Sign,,Welcome Sign,"Top of the World Hwy, Southeast Fairbanks, AK, United States",64.26885214,-139.4423033,N/A,"https://www.google.com/maps/place/Alaska+Welcome+Sign/@63.2839394,-143.6596761,550111m/data=!3m1!1e3!4m10!1m2!2m1!1swelcome+signs+in+Alaska!3m6!1s0x5149bf003f5d5a4f:0x2b219c5c1194afd8!8m2!3d64.0846121!4d-141.0174949!15sChd3ZWxjb21lIHNpZ25zIGluIEFsYXNrYZIBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA!16s%2Fg%2F11ldqxj_sd?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,5.0/5,,Attraction
Kenai Welcome Sign,,Welcome Sign,"Seward Hwy, Hope, AK 99605, United States",60.9392314,-148.6742718,N/A,"https://www.google.com/maps/place/Kenai+Welcome+Sign/@60.8457062,-153.8048869,613580m/data=!3m1!1e3!4m10!1m2!2m1!1swelcome+signs+in+Alaska!3m6!1s0x56c877c8fb3e5255:0x5166195f6e12e0c5!8m2!3d60.8457062!4d-149.0658224!15sChd3ZWxjb21lIHNpZ25zIGluIEFsYXNrYVoZIhd3ZWxjb21lIHNpZ25zIGluIGFsYXNrYZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VONFh6Umxia2xSRUFF4AEA-gEECAAQMA!16s%2Fg%2F11fm428lrx?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.7/5,,Attraction
Welcome to Alaska Sign,,Welcome Sign,"JX8X+28, Alcan Border, AK, United States",62.74289732,-139.3850843,N/A,"https://www.google.com/maps/place/Welcome+to+Alaska+Sign/@61.2102302,-153.2498302,1213140m/data=!3m1!1e3!4m10!1m2!2m1!1swelcome+signs+in+Alaska!3m6!1s0x514c81f3ef8a2eeb:0xb1c0f98a5988db90!8m2!3d62.6151231!4d-141.0016143!15sChd3ZWxjb21lIHNpZ25zIGluIEFsYXNrYVoZIhd3ZWxjb21lIHNpZ25zIGluIGFsYXNrYZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOWU1HUjZUVE5SUlJBQuABAPoBBAgAECM!16s%2Fg%2F11l1qczm26?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
Welcome to Alaska Sign,,Welcome Sign,"Haines, AK 99827, United States",59.76551673,-136.199049,N/A,"https://www.google.com/maps/place/Welcome+to+Alaska+Sign/@58.8683311,-139.2343687,651168m/data=!3m1!1e3!4m10!1m2!2m1!1swelcome+signs+in+Alaska!3m6!1s0x56aaedc3cc291ff5:0x7c38a557e2860391!8m2!3d59.4500044!4d-136.3600412!15sChd3ZWxjb21lIHNpZ25zIGluIEFsYXNrYVoZIhd3ZWxjb21lIHNpZ25zIGluIGFsYXNrYZIBEWN1bHR1cmFsX2xhbmRtYXJrmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJ4TVVveWNHVlJFQUXgAQD6AQQIABAR!16s%2Fg%2F11j841822h?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.5/5,,Attraction
"Welcome to Alaska Sign, South Klondike Highway",,Welcome Sign,"Skagway, AK 99840, United States",59.71820954,-133.9609312,N/A,"https://www.google.com/maps/place/Welcome+to+Alaska+Sign,+South+Klondike+Highway/@58.8683311,-139.2343687,651168m/data=!3m1!1e3!4m10!1m2!2m1!1swelcome+signs+in+Alaska!3m6!1s0x515553000a418c27:0xa387ccbff0fab80d!8m2!3d59.6278511!4d-135.1646155!15sChd3ZWxjb21lIHNpZ25zIGluIEFsYXNrYVoZIhd3ZWxjb21lIHNpZ25zIGluIGFsYXNrYZIBEnRvdXJpc3RfYXR0cmFjdGlvbpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSNlgyWlVVbUpuRUFF4AEA-gEECBEQGg!16s%2Fg%2F11vs8b57gg?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,5.0/5,,Attraction
Ketchikan Sign,,Welcome Sign,"Mission St, Ketchikan, AK 99901, United States",55.59021554,-130.3609332,N/A,"https://www.google.com/maps/place/Ketchikan+Sign/@58.3722941,-141.0742492,1570888m/data=!3m1!1e3!4m10!1m2!2m1!1swelcome+signs+in+Alaska!3m6!1s0x540c2505b4d07d0b:0xd838fc67df423dbb!8m2!3d55.3413216!4d-131.6466191!15sChd3ZWxjb21lIHNpZ25zIGluIEFsYXNrYVoZIhd3ZWxjb21lIHNpZ25zIGluIGFsYXNrYZIBEnRvdXJpc3RfYXR0cmFjdGlvbuABAA!16s%2Fg%2F1hc7zw8zc?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",,,4.8/5,,Attraction
World's Smallest City Block,"A granite monument set at the convergence of three streets in downtown Dothan proclaims the small triangle to be ""the World's Smallest City Block."" The modest triangle, formed by Troy, Appletree and Museum streets, is a Dothan tourist attraction, although the city is better known for being the Peanut Capital of the World.",Roadside Attraction,"201-209 N College St, Dothan, AL 36303, United States",31.3802243,-85.06229106,N/A,"https://www.google.com/maps/place/World's+Smallest+City+Block/@31.2368425,-85.7441772,155526m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+in+Alabama!6e1!3m6!1s0x88929307655277b9:0x281ac9995488b235!8m2!3d31.2253738!4d-85.3892348!15sCh9yb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBBbGFiYW1hWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGFsYWJhbWGSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTm9NM0pMYWxsQkVBReABAPoBBAgAEDQ!16s%2Fg%2F11c1l52dc0?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.3/5,,Attraction
Bamahenge,This wooded area offers megaliths made out of fiberglass copied after those at Stonehenge.,Roadside Attraction,"Elberta, AL 36530, United States",30.33200055,-87.56705842,N/A,"https://www.google.com/maps/place/Bamahenge/@30.330759,-87.5799418,4126m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+in+Alabama!6e1!3m6!1s0x889a087036d7b2e5:0xff26074146dfafa0!8m2!3d30.331442!4d-87.5672317!15sCh9yb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBBbGFiYW1hWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGFsYWJhbWGSARJ0b3VyaXN0X2F0dHJhY3Rpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlBPRnBoV0V0QkVBReABAPoBBAgAEEw!16s%2Fg%2F11c3k2v3y0?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",Open 24 hours,,4.5/5,,Attraction
Russell Cave National Monument,Park offering daily ranger-led tours of a prehistoric cave shelter plus a free museum.,Roadside Attraction,"3729 Co Rd 98, Bridgeport, AL 35740, United States",34.97926649,-85.80811533,N/A,"https://www.google.com/maps/place/Russell+Cave+National+Monument/@34.9786863,-85.8283714,4031m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+in+Alabama!6e1!3m6!1s0x8861a4d1a1768217:0xe3a0ab73e7c0ec7d!8m2!3d34.9786863!4d-85.8098594!15sCh9yb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBBbGFiYW1hWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGFsYWJhbWGSAQhtb251bWVudOABAA!16zL20vMDMxeXlz?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",8 AM–4:30 PM,,4.5/5,,Attraction
U.S. Space & Rocket Center,Saturn V rocket & other attractions at a space museum with interactive exhibits & artifacts.,Roadside Attraction,"1 Tranquility Base, Huntsville, AL 35805, United States",34.71178484,-86.65196219,N/A,"https://www.google.com/maps/place/U.S.+Space+%26+Rocket+Center/@34.7111322,-86.6729907,4044m/data=!3m1!1e3!4m11!1m3!2m2!1sroadside+attractions+in+Alabama!6e1!3m6!1s0x88626c10a5eae5d7:0x3e32325e196cc12e!8m2!3d34.7111322!4d-86.6539363!15sCh9yb2Fkc2lkZSBhdHRyYWN0aW9ucyBpbiBBbGFiYW1hWiEiH3JvYWRzaWRlIGF0dHJhY3Rpb25zIGluIGFsYWJhbWGSARdtdXNldW1fb2Zfc3BhY2VfaGlzdG9yeeABAA!16zL20vMDN4MjBq?entry=ttu&g_ep=EgoyMDI0MTIxMS4wIKXMDSoASAFQAw%3D%3D",9 AM–5 PM,,4.7/5,,Attraction
